id,Station_Id_C,time,Lat,Lon,Alti,City,Station_Name,Cnty,VAP,RHU,PRS,TEM,PWV,dataset
457,57779,2025-06-03 00:00:00,27.06,113.35,115.2,株洲市,攸县,攸县,24.66,98,994.6,21.2,50.1,train
458,P5916,2025-06-03 00:00:00,27.06,113.55,429.5,株洲市,幽居水库,攸县,20.73,95,959.3,18.9,44.102,train
459,P6470,2025-06-03 00:00:00,27.07,110.35,476.4,邵阳市,金屋,绥宁县,20.39,97,954.2,18.3,37.468,train
461,P7322,2025-06-03 00:00:00,27.07,112.41,92.7,衡阳市,台源,衡阳县,22.51,90,996.9,21.1,56.8281,train
462,P7022,2025-06-03 00:00:00,27.07,112.84,52.9,衡阳市,霞流,衡东县,25.69,99,1000.2,21.7,51.7316,train
463,P7326,2025-06-03 00:00:00,27.08,112.67,99.0,衡阳市,竹园水库,衡阳县,21.47,88,996.5,20.7,51.8948,train
464,P5860,2025-06-03 00:00:00,27.09,113.3,67.0,株洲市,谭家垅,攸县,25.63,100,998.7,21.5,51.5154,train
465,P3883,2025-06-03 00:00:00,27.1,108.96,501.0,怀化市,凉伞,新晃侗族自治县,21.96,100,953.1,19.0,49.601,train
466,P6420,2025-06-03 00:00:00,27.1,111.7,415.7,邵阳市,双凤,邵东市,21.74,99,961.4,19.0,35.0454,train
467,P7324,2025-06-03 00:00:00,27.1,112.09,218.1,衡阳市,城坪冲水库,衡阳县,20.24,85,985.1,20.3,46.4528,train
468,P7059,2025-06-03 00:00:00,27.1,112.75,90.0,衡阳市,萱洲,衡山县,25.95,100,999.0,21.7,53.5069,train
469,P7007,2025-06-03 00:00:00,27.1,113.14,123.4,衡阳市,荣桓,衡东县,20.1,77,994.2,21.8,46.2929,train
471,P4059,2025-06-03 00:00:00,27.12,109.62,244.0,怀化市,洪江市托口,洪江市,23.86,99,979.8,20.5,42.4516,train
472,P4061,2025-06-03 00:00:00,27.12,109.7,204.0,怀化市,江市,洪江市,22.71,99,985.5,19.7,42.4591,train
473,P3820,2025-06-03 00:00:00,27.12,109.98,536.5,怀化市,高坡街,洪江市,20.47,98,947.5,18.2,39.7542,train
474,P7320,2025-06-03 00:00:00,27.12,112.59,161.9,衡阳市,山峙门水库,衡阳县,21.56,94,989.1,19.7,50.919,train
475,P5791,2025-06-03 00:00:00,27.12,113.53,143.0,株洲市,银坑,攸县,22.42,93,989.8,20.5,39.9123,train
476,P6445,2025-06-03 00:00:00,27.13,111.94,185.6,邵阳市,佘田桥,邵东市,22.99,99,988.6,19.9,42.9394,train
477,P7052,2025-06-03 00:00:00,27.13,112.69,152.0,衡阳市,九观桥水库,衡山县,21.77,92,991.0,20.2,55.6511,train
478,P5789,2025-06-03 00:00:00,27.13,113.67,238.3,株洲市,南源,攸县,22.37,100,978.0,19.3,48.9557,train
479,P3860,2025-06-03 00:00:00,27.14,109.97,172.1,怀化市,横岩,洪江市,21.77,92,986.4,20.2,42.4056,train
481,P6299,2025-06-03 00:00:00,27.15,110.73,303.4,邵阳市,水东,洞口县,22.1,100,972.8,19.1,32.1231,train
482,P7301,2025-06-03 00:00:00,27.15,112.29,108.3,衡阳市,洪市,衡阳县,22.01,88,996.9,21.1,43.169,train
483,P7325,2025-06-03 00:00:00,27.15,112.42,92.0,衡阳市,渣江,衡阳县,22.83,93,999.2,20.8,54.3879,train
484,P7057,2025-06-03 00:00:00,27.15,112.8,95.0,衡阳市,永和,衡山县,23.18,95,997.4,20.7,56.0125,train
485,P5788,2025-06-03 00:00:00,27.15,113.37,77.8,株洲市,大同,攸县,22.95,89,997.2,21.6,44.1526,train
486,P5784,2025-06-03 00:00:00,27.15,113.53,134.9,株洲市,大田,攸县,22.2,95,990.7,20.0,32.7296,train
487,P5786,2025-06-03 00:00:00,27.15,113.66,202.8,株洲市,鸾山,攸县,23.08,100,983.8,19.8,45.5441,train
488,P5842,2025-06-03 00:00:00,27.16,113.31,124.9,株洲市,黄沙桥水库,攸县,22.06,85,991.8,21.7,38.201,train
489,P6435,2025-06-03 00:00:00,27.17,111.9,245.9,邵阳市,火厂坪,邵东市,22.86,96,979.6,20.3,49.8279,train
491,57766,2025-06-03 00:00:00,27.18,111.45,311.0,邵阳市,邵阳,大祥区,21.12,95,973.3,19.2,46.8137,train
492,P7020,2025-06-03 00:00:00,27.18,113.15,132.7,衡阳市,杨桥,衡东县,20.64,81,993.3,21.4,44.2014,train
493,P4144,2025-06-03 00:00:00,27.19,110.17,326.0,怀化市,洪江市熟坪,洪江市,21.55,100,973.0,18.7,41.5797,train
494,P6312,2025-06-03 00:00:00,27.19,110.4,479.5,邵阳市,江口,洞口县,22.24,100,952.1,19.2,47.9277,train
495,P6395,2025-06-03 00:00:00,27.19,111.58,228.0,邵阳市,采塘水库,大祥区,23.08,100,981.1,19.8,41.8668,train
496,P7336,2025-06-03 00:00:00,27.19,112.23,109.7,衡阳市,曲兰,衡阳县,27.25,100,994.2,22.5,57.6529,train
497,P7318,2025-06-03 00:00:00,27.2,112.49,81.5,衡阳市,斜陂堰水库,衡阳县,24.25,100,998.2,20.6,57.0274,train
498,P7006,2025-06-03 00:00:00,27.2,113.19,74.9,衡阳市,蓬源,衡东县,22.89,82,994.2,22.9,38.4571,train
499,57754,2025-06-03 00:00:00,27.21,109.84,252.0,怀化市,洪江,洪江市,20.74,91,980.4,19.6,40.3878,train
501,P6385,2025-06-03 00:00:00,27.21,111.58,243.0,邵阳市,渡头桥,双清区,22.76,98,981.9,19.9,39.9505,train
502,P7012,2025-06-03 00:00:00,27.21,112.87,87.2,衡阳市,新塘,衡东县,23.67,97,999.2,20.7,53.8219,train
503,P5854,2025-06-03 00:00:00,27.21,113.58,211.6,株洲市,酒埠江景区,攸县,22.86,96,984.3,20.3,49.6588,train
504,P6311,2025-06-03 00:00:00,27.22,110.67,340.0,邵阳市,山门,洞口县,21.88,99,969.4,19.1,48.9697,train
505,P7313,2025-06-03 00:00:00,27.22,112.31,190.3,衡阳市,三湖,衡阳县,21.06,89,987.2,20.2,52.311,train
506,P6925,2025-06-03 00:00:00,27.22,112.75,80.0,衡阳市,红星,南岳区,22.07,91,998.9,20.6,51.7673,train
507,P7018,2025-06-03 00:00:00,27.22,113.03,99.1,衡阳市,白莲,衡东县,22.55,93,997.7,20.6,53.3868,train
508,P5880,2025-06-03 00:00:00,27.22,113.11,135.0,株洲市,长远,渌口区,22.62,95,992.8,20.3,55.8764,train
509,P5785,2025-06-03 00:00:00,27.22,113.73,273.5,株洲市,石联,攸县,21.88,99,975.1,19.1,42.9128,train
511,P3870,2025-06-03 00:00:00,27.23,109.29,473.0,怀化市,降溪,新晃侗族自治县,20.21,98,955.2,18.0,33.4177,train
512,P4149,2025-06-03 00:00:00,27.23,109.73,281.0,怀化市,岩垅,洪江市,21.88,96,977.0,19.6,46.35,train
513,P5782,2025-06-03 00:00:00,27.23,113.3,156.3,株洲市,湖沙垅水库,攸县,23.73,92,989.0,21.6,53.5809,train
514,P5783,2025-06-03 00:00:00,27.23,113.43,101.3,株洲市,网岭,攸县,21.65,85,995.3,21.4,47.3145,train
515,P6380,2025-06-03 00:00:00,27.24,111.37,310.0,邵阳市,马石坝水库,北塔区,17.68,79,980.3,19.3,29.1095,train
516,57769,2025-06-03 00:00:00,27.24,111.74,253.9,邵阳市,邵东,邵东市,22.37,100,974.0,19.3,46.1,train
517,P7062,2025-06-03 00:00:00,27.24,112.84,345.0,衡阳市,紫金山林场,衡山县,20.33,87,968.9,20.0,45.8483,train
518,P7327,2025-06-03 00:00:00,27.25,112.36,123.6,衡阳市,柿竹水库,衡阳县,21.83,94,993.2,19.9,44.1086,train
519,P5878,2025-06-03 00:00:00,27.25,113.22,540.0,株洲市,蓬源仙,渌口区,19.51,94,949.1,18.1,27.6026,train
521,57777,2025-06-03 00:00:00,27.26,112.84,159.1,衡阳市,衡山,衡山县,22.73,92,990.0,20.9,57.4765,train
522,P5781,2025-06-03 00:00:00,27.26,113.7,170.1,株洲市,黄丰桥,攸县,23.37,100,986.3,20.0,45.1549,train
523,P7004,2025-06-03 00:00:00,27.28,112.94,75.3,衡阳市,石湾,衡东县,22.51,90,1000.7,21.1,53.4137,train
524,P5780,2025-06-03 00:00:00,27.28,113.57,107.8,株洲市,双田,攸县,23.12,93,995.1,21.0,50.8569,train
525,P4676,2025-06-03 00:00:00,27.29,112.09,109.5,娄底市,花门,双峰县,21.36,87,995.0,20.8,51.1404,train
526,57776,2025-06-03 00:00:00,27.3,112.69,1265.9,衡阳市,南岳,南岳区,14.77,100,869.8,12.8,44.7796,train
527,P3853,2025-06-03 00:00:00,27.31,109.48,466.0,怀化市,梨溪口水库,芷江侗族自治县,20.26,97,957.2,18.2,36.9729,train
528,P7060,2025-06-03 00:00:00,27.31,112.89,48.0,衡阳市,长江,衡山县,22.83,93,1001.8,20.8,51.9303,train
529,P5778,2025-06-03 00:00:00,27.31,113.08,86.4,株洲市,四房,渌口区,23.86,99,998.4,20.5,55.8048,train
531,P3857,2025-06-03 00:00:00,27.32,109.06,341.0,怀化市,鱼市,新晃侗族自治县,18.01,81,971.0,19.2,37.0313,train
532,P4143,2025-06-03 00:00:00,27.32,110.16,225.0,怀化市,洪江市安江,洪江市,21.3,97,982.8,19.0,45.2877,train
533,57765,2025-06-03 00:00:00,27.32,110.41,1386.6,怀化市,雪峰山,洪江市,13.81,80,857.1,15.2,31.5517,train
534,P7067,2025-06-03 00:00:00,27.32,112.6,118.0,衡阳市,东湖,衡山县,18.69,83,994.8,19.4,37.1682,train
535,P5779,2025-06-03 00:00:00,27.32,113.28,197.9,株洲市,丫江桥,攸县,24.25,100,985.3,20.6,46.4055,train
536,P6444,2025-06-03 00:00:00,27.33,111.87,276.2,邵阳市,廉桥,邵东市,22.62,98,977.1,19.8,48.4109,train
537,P4666,2025-06-03 00:00:00,27.33,112.1,106.8,娄底市,锁石,双峰县,21.76,87,995.8,21.1,49.2754,train
538,P7058,2025-06-03 00:00:00,27.33,112.66,172.0,衡阳市,红旗电站,衡山县,22.48,98,992.8,19.7,59.0709,train
539,P5774,2025-06-03 00:00:00,27.33,113.4,106.9,株洲市,坪塘,攸县,21.74,88,995.1,20.9,46.2034,train
541,57768,2025-06-03 00:00:00,27.34,111.45,294.1,邵阳市,新邵,新邵县,21.55,100,975.0,18.7,43.4,train
542,P5773,2025-06-03 00:00:00,27.34,113.51,82.0,株洲市,皇图岭,攸县,23.26,93,997.2,21.1,40.354,train
543,P4057,2025-06-03 00:00:00,27.35,109.84,343.0,怀化市,桐木,中方县,22.24,100,970.5,19.2,48.8425,train
544,P7063,2025-06-03 00:00:00,27.35,112.59,117.0,衡阳市,江东,衡山县,22.57,99,995.6,19.6,52.7085,train
545,P6211,2025-06-03 00:00:00,27.36,111.09,339.0,邵阳市,岩口,隆回县,21.07,99,970.4,18.5,31.8938,train
546,P7065,2025-06-03 00:00:00,27.36,112.78,68.0,衡阳市,福田,衡山县,23.57,96,999.3,20.8,53.628,train
547,P5777,2025-06-03 00:00:00,27.36,113.16,109.0,株洲市,文家,渌口区,22.1,94,995.9,20.1,53.1838,train
548,57744,2025-06-03 00:00:00,27.37,109.16,353.0,怀化市,新晃,新晃侗族自治县,20.71,92,969.5,19.4,47.6,train
549,P6225,2025-06-03 00:00:00,27.37,110.94,302.0,邵阳市,六都寨,隆回县,20.52,97,973.1,18.4,30.348,train
551,P7051,2025-06-03 00:00:00,27.37,112.52,96.0,衡阳市,新桥水库,衡山县,23.72,99,996.7,20.4,53.4207,train
552,P4862,2025-06-03 00:00:00,27.37,112.82,76.9,湘潭市,茶恩寺,湘潭县,24.4,100,999.1,20.7,57.7053,train
553,P5879,2025-06-03 00:00:00,27.37,113.21,111.0,株洲市,花冲,渌口区,22.1,94,995.8,20.1,53.3688,train
554,P4672,2025-06-03 00:00:00,27.38,112.03,106.2,娄底市,青树坪,双峰县,22.24,94,994.6,20.2,54.3887,train
555,P4677,2025-06-03 00:00:00,27.38,112.23,116.2,娄底市,石牛,双峰县,21.43,94,991.9,19.6,47.6443,train
556,P7068,2025-06-03 00:00:00,27.38,112.57,98.0,衡阳市,贯塘,衡山县,21.88,96,993.7,19.6,49.1119,train
557,P7003,2025-06-03 00:00:00,27.38,112.99,56.3,衡阳市,三樟,衡东县,21.47,88,1003.0,20.7,45.5476,train
558,P3846,2025-06-03 00:00:00,27.4,109.25,444.0,怀化市,波州,新晃侗族自治县,21.15,100,956.8,18.4,44.2215,train
559,P4131,2025-06-03 00:00:00,27.4,110.51,510.0,怀化市,龙潭镇横板桥,溆浦县,20.24,100,951.6,17.7,35.4709,train
561,P4668,2025-06-03 00:00:00,27.4,111.99,116.2,娄底市,三塘铺,双峰县,21.06,89,994.1,20.2,48.9631,train
562,P4674,2025-06-03 00:00:00,27.4,112.43,118.2,娄底市,双鱼,双峰县,21.84,97,992.7,19.4,40.7899,train
563,P5767,2025-06-03 00:00:00,27.4,113.45,87.6,株洲市,台前,醴陵市,23.77,98,997.2,20.6,52.6607,train
564,P4042,2025-06-03 00:00:00,27.41,109.81,369.0,怀化市,水宽,芷江侗族自治县,21.17,97,967.7,18.9,45.4281,train
565,P7061,2025-06-03 00:00:00,27.41,112.64,101.0,衡阳市,白果,衡山县,22.39,97,997.4,19.8,57.1641,train
566,P5766,2025-06-03 00:00:00,27.41,113.34,191.0,株洲市,龙龟山水库,醴陵市,23.47,95,985.4,20.9,50.7396,train
567,P4050,2025-06-03 00:00:00,27.42,110.61,541.0,怀化市,大华,溆浦县,19.99,100,948.5,17.5,35.5719,train
568,P5876,2025-06-03 00:00:00,27.42,113.09,54.0,株洲市,平山,渌口区,22.66,94,1002.1,20.5,55.9185,train
569,P4019,2025-06-03 00:00:00,27.43,109.36,331.0,怀化市,新店坪镇上坪,芷江侗族自治县,21.34,99,971.8,18.7,43.5935,train
571,P5764,2025-06-03 00:00:00,27.43,113.04,45.6,株洲市,梅山,渌口区,22.62,91,1003.1,21.0,50.1757,train
572,P6256,2025-06-03 00:00:00,27.44,111.43,273.0,邵阳市,白水洞,新邵县,20.17,93,977.1,18.8,39.647,train
573,P4661,2025-06-03 00:00:00,27.44,111.97,128.9,娄底市,甘棠,双峰县,21.19,89,992.4,20.3,45.8314,train
574,P4651,2025-06-03 00:00:00,27.44,112.14,83.5,娄底市,金开街道,双峰县,21.96,90,997.6,20.7,32.6019,train
575,P5849,2025-06-03 00:00:00,27.44,113.16,84.0,株洲市,龙门,渌口区,22.52,94,999.2,20.4,53.7436,train
576,57745,2025-06-03 00:00:00,27.45,109.68,272.2,怀化市,芷江,芷江侗族自治县,21.26,95,978.5,19.3,43.0104,train
577,P3833,2025-06-03 00:00:00,27.45,109.76,263.0,怀化市,岩桥,芷江侗族自治县,22.1,100,979.3,19.1,54.8114,train
578,P6251,2025-06-03 00:00:00,27.45,111.18,304.0,邵阳市,车塘,新邵县,21.43,97,972.6,19.1,49.8885,train
579,57774,2025-06-03 00:00:00,27.45,112.17,103.1,娄底市,双峰,双峰县,21.56,94,990.9,19.7,50.3,train
581,P5765,2025-06-03 00:00:00,27.46,113.39,118.0,株洲市,明月,醴陵市,22.94,94,994.2,20.7,54.4953,train
582,P6263,2025-06-03 00:00:00,27.47,111.73,685.0,邵阳市,岳坪峰,新邵县,20.37,100,930.2,17.8,35.1539,train
583,P4670,2025-06-03 00:00:00,27.47,112.43,115.2,娄底市,井字,双峰县,21.7,94,993.0,19.8,44.1488,train
584,P4860,2025-06-03 00:00:00,27.47,112.73,84.2,湘潭市,龙口,湘潭县,22.07,91,997.4,20.6,49.7879,train
585,P5763,2025-06-03 00:00:00,27.47,113.53,81.0,株洲市,清水江村,醴陵市,24.65,95,999.3,21.7,50.0842,train
586,P4667,2025-06-03 00:00:00,27.48,112.19,67.0,娄底市,茅坪,双峰县,21.58,89,999.1,20.6,45.2791,train
587,P4569,2025-06-03 00:00:00,27.49,111.93,298.7,娄底市,坝塘,涟源市,12.93,56,970.3,19.8,20.5054,train
588,P4678,2025-06-03 00:00:00,27.49,112.27,123.2,娄底市,民实,双峰县,22.94,100,991.5,19.7,43.796,train
589,P5753,2025-06-03 00:00:00,27.49,113.23,77.3,株洲市,均楚,醴陵市,24.1,100,999.4,20.5,63.1423,train
591,P4858,2025-06-03 00:00:00,27.5,112.83,99.0,湘潭市,印子山水库,湘潭县,22.06,95,995.5,19.9,47.1902,train
592,P5893,2025-06-03 00:00:00,27.5,113.01,82.0,株洲市,三旺,渌口区,21.49,87,999.0,20.9,43.5661,train
593,P3827,2025-06-03 00:00:00,27.51,109.45,370.0,怀化市,芷江县大树坳,芷江侗族自治县,21.02,100,967.8,18.3,45.1626,train
594,P6248,2025-06-03 00:00:00,27.51,111.57,346.5,邵阳市,寸石,新邵县,18.78,85,969.4,19.1,39.8043,train
595,P5757,2025-06-03 00:00:00,27.51,113.49,63.8,株洲市,泗汾,醴陵市,23.24,89,998.9,21.8,36.9184,train
596,P3825,2025-06-03 00:00:00,27.52,110.18,259.7,怀化市,新建敬老院,中方县,21.08,96,982.9,19.0,43.7433,train
597,P4561,2025-06-03 00:00:00,27.52,111.76,693.0,娄底市,龙山林场,涟源市,19.36,100,930.3,17.0,46.0593,train
598,P4671,2025-06-03 00:00:00,27.52,112.1,84.1,娄底市,走马街,双峰县,21.77,92,996.7,20.2,48.6434,train
599,P4056,2025-06-03 00:00:00,27.53,110.35,255.0,怀化市,接龙,中方县,20.43,96,978.0,18.5,42.9679,train
601,P4663,2025-06-03 00:00:00,27.53,112.23,56.5,娄底市,黄马洲,双峰县,21.83,90,1000.3,20.6,42.7237,train
602,P4854,2025-06-03 00:00:00,27.53,112.34,140.0,湘潭市,中沙,湘乡市,21.37,92,992.5,19.9,46.9517,train
603,P4855,2025-06-03 00:00:00,27.53,112.51,76.4,湘潭市,石鼓,湘潭县,22.48,98,997.4,19.7,56.4808,train
604,P5771,2025-06-03 00:00:00,27.53,113.0,132.0,株洲市,向阳,渌口区,21.49,87,994.2,20.9,46.1953,train
605,P5848,2025-06-03 00:00:00,27.53,113.14,49.0,株洲市,庙前,渌口区,22.34,91,1002.8,20.8,46.1561,train
606,P5750,2025-06-03 00:00:00,27.53,113.28,96.1,株洲市,周坊水库,醴陵市,24.1,100,997.0,20.5,43.4915,train
607,P4571,2025-06-03 00:00:00,27.55,111.68,185.6,娄底市,孙家桥,涟源市,20.21,87,986.1,19.9,48.1747,train
608,P5754,2025-06-03 00:00:00,27.55,113.16,65.0,株洲市,昭陵,渌口区,21.49,87,1002.5,20.9,44.6874,train
609,P4675,2025-06-03 00:00:00,27.56,112.01,88.5,娄底市,洪山殿,双峰县,21.61,88,996.5,20.8,47.732,train
611,P4512,2025-06-03 00:00:00,27.57,111.37,289.0,娄底市,连岩,冷水江市,21.96,100,974.3,19.0,52.8243,train
612,P5756,2025-06-03 00:00:00,27.57,113.36,66.7,株洲市,罗家冲水库,醴陵市,25.17,100,999.0,21.2,46.9573,train
613,P6215,2025-06-03 00:00:00,27.58,111.02,546.0,邵阳市,鸭田,隆回县,19.18,93,947.8,18.0,41.5322,train
614,P4574,2025-06-03 00:00:00,27.58,111.81,148.8,娄底市,茶亭子,涟源市,20.58,87,988.7,20.2,43.3088,train
615,P4657,2025-06-03 00:00:00,27.58,112.09,106.0,娄底市,洪福,娄星区,21.83,94,994.2,19.9,43.3256,train
616,P4851,2025-06-03 00:00:00,27.58,112.65,98.7,湘潭市,严冲水库,湘潭县,23.04,98,997.7,20.1,54.9007,train
617,P3800,2025-06-03 00:00:00,27.59,110.28,186.0,怀化市,铜湾,中方县,21.23,92,989.2,19.8,48.5748,train
618,P6224,2025-06-03 00:00:00,27.59,110.96,643.0,邵阳市,金石桥,隆回县,18.04,88,938.5,17.9,36.5488,train
619,P4578,2025-06-03 00:00:00,27.59,111.77,208.3,娄底市,茅塘,涟源市,19.86,85,982.5,20.0,42.9607,train
621,P5759,2025-06-03 00:00:00,27.59,113.49,78.7,株洲市,孙家湾,醴陵市,23.61,91,999.6,21.7,45.3479,train
622,P5751,2025-06-03 00:00:00,27.59,113.59,90.6,株洲市,小洞塘水库,醴陵市,25.48,100,997.2,21.4,46.842,train
623,P4516,2025-06-03 00:00:00,27.6,111.48,178.0,娄底市,杨源,冷水江市,21.16,94,986.2,19.4,42.7863,train
624,P4890,2025-06-03 00:00:00,27.6,112.35,98.0,湘潭市,虞唐,湘乡市,21.19,89,994.1,20.3,55.5432,train
625,57749,2025-06-03 00:00:00,27.61,110.03,286.9,怀化市,怀化,鹤城区,22.1,100,976.5,19.1,43.4457,train
626,P3796,2025-06-03 00:00:00,27.61,110.1,246.0,怀化市,泸阳,中方县,20.49,91,981.4,19.4,41.8015,train
627,P5752,2025-06-03 00:00:00,27.61,113.1,34.0,株洲市,三门,天元区,21.78,86,1003.2,21.3,41.693,train
628,P5741,2025-06-03 00:00:00,27.61,113.14,72.5,株洲市,北洲,渌口区,24.26,97,1000.0,21.1,55.743,train
629,P4440,2025-06-03 00:00:00,27.62,111.1,274.0,娄底市,半山水库,新化县,20.35,95,977.4,18.6,40.8575,train
631,P4850,2025-06-03 00:00:00,27.62,112.71,65.1,湘潭市,锦石,湘潭县,23.53,97,999.9,20.6,52.1252,train
632,P3798,2025-06-03 00:00:00,27.63,110.6,265.2,怀化市,北斗溪,溆浦县,21.04,97,978.5,18.8,43.9154,train
633,P4594,2025-06-03 00:00:00,27.63,111.69,199.0,娄底市,杨岭水库,涟源市,21.33,93,983.2,19.7,49.0139,train
634,P4572,2025-06-03 00:00:00,27.63,111.93,148.0,娄底市,水洞底,娄星区,21.12,86,993.0,20.8,48.2062,train
635,P4662,2025-06-03 00:00:00,27.63,112.24,74.9,娄底市,杏子铺,双峰县,23.24,97,999.9,20.4,44.8899,train
636,P4660,2025-06-03 00:00:00,27.63,112.25,68.4,娄底市,水府庙,双峰县,5.57,24,1000.4,19.9,10.0193,train
637,P4848,2025-06-03 00:00:00,27.63,112.38,104.0,湘潭市,栗山,湘乡市,21.63,92,998.6,20.1,46.4458,train
638,P5749,2025-06-03 00:00:00,27.63,113.24,57.9,株洲市,石亭,醴陵市,24.36,98,1001.4,21.0,53.0048,train
639,P4055,2025-06-03 00:00:00,27.64,110.32,210.0,怀化市,铜鼎,中方县,21.43,97,987.6,19.1,36.2038,train
641,P4845,2025-06-03 00:00:00,27.64,112.58,259.8,湘潭市,梅桥,湘乡市,19.15,84,978.2,19.6,40.8236,train
642,P4847,2025-06-03 00:00:00,27.64,112.63,93.5,湘潭市,上石坝水库,湘潭县,21.08,88,995.6,20.4,41.8459,train
643,P5755,2025-06-03 00:00:00,27.64,113.37,58.0,株洲市,茶山,醴陵市,17.8,69,1001.8,21.6,29.6809,train
644,57781,2025-06-03 00:00:00,27.64,113.51,75.9,株洲市,醴陵,醴陵市,20.76,81,999.6,21.5,52.2,train
645,P4517,2025-06-03 00:00:00,27.65,111.56,338.0,娄底市,大冲,冷水江市,19.59,87,970.7,19.4,41.239,train
646,P4615,2025-06-03 00:00:00,27.65,112.0,154.0,娄底市,军分区仓库,娄星区,25.81,75,991.7,26.4,46.5413,train
647,P4582,2025-06-03 00:00:00,27.66,111.77,146.5,娄底市,青树,涟源市,21.9,92,989.6,20.3,46.2455,train
648,P4575,2025-06-03 00:00:00,27.66,111.83,185.0,娄底市,斗笠山,涟源市,22.07,91,985.6,20.6,42.5419,train
649,P4843,2025-06-03 00:00:00,27.66,112.45,75.4,湘潭市,洙津渡,湘乡市,21.72,89,1000.9,20.7,47.1102,train
651,P3784,2025-06-03 00:00:00,27.67,109.71,314.0,怀化市,江口圩,麻阳苗族自治县,21.42,100,976.7,18.6,46.1165,train
652,P3790,2025-06-03 00:00:00,27.67,109.85,230.0,怀化市,贺家田,鹤城区,21.61,99,983.2,18.9,47.1333,train
653,P3783,2025-06-03 00:00:00,27.67,110.16,325.0,怀化市,花桥,中方县,22.1,100,969.8,19.1,45.4763,train
654,P5740,2025-06-03 00:00:00,27.67,113.02,77.0,株洲市,建龙,天元区,20.26,82,999.6,20.9,34.4745,train
655,P5747,2025-06-03 00:00:00,27.68,113.07,52.5,株洲市,雷打石,天元区,21.52,85,1002.4,21.3,42.4227,train
656,P5758,2025-06-03 00:00:00,27.68,113.18,51.0,株洲市,松西子,渌口区,22.04,86,1003.8,21.5,48.545,train
657,P5715,2025-06-03 00:00:00,27.68,113.46,62.2,株洲市,国瓷,醴陵市,22.16,87,999.6,21.4,47.759,train
658,P3781,2025-06-03 00:00:00,27.69,110.68,528.9,怀化市,两丫坪,溆浦县,17.94,87,950.4,18.0,34.7408,train
659,P4416,2025-06-03 00:00:00,27.69,111.28,211.0,娄底市,科头,新化县,20.77,90,982.2,19.8,43.1319,train
661,P4844,2025-06-03 00:00:00,27.69,112.11,99.7,湘潭市,毛田,湘乡市,22.34,95,996.9,20.1,45.4548,train
662,P4877,2025-06-03 00:00:00,27.69,112.21,132.0,湘潭市,水府旅游区,湘乡市,20.75,84,997.4,20.9,47.4823,train
663,P3782,2025-06-03 00:00:00,27.7,109.6,265.2,怀化市,锦和,麻阳苗族自治县,20.99,98,978.1,18.6,46.7858,train
664,57760,2025-06-03 00:00:00,27.7,111.44,249.2,娄底市,冷水江,冷水江市,22.43,96,979.9,20.0,48.2124,train
665,57762,2025-06-03 00:00:00,27.7,111.7,167.2,娄底市,涟源,涟源市,19.97,86,979.9,19.9,46.2,train
666,P4873,2025-06-03 00:00:00,27.7,112.97,74.1,湘潭市,梅林桥,湘潭县,22.94,94,997.6,20.7,53.9346,train
667,P4885,2025-06-03 00:00:00,27.71,112.6,132.5,湘潭市,奇才,湘潭县,22.1,94,993.4,20.1,50.8714,train
668,P5743,2025-06-03 00:00:00,27.71,113.37,75.0,株洲市,将军,醴陵市,23.01,92,998.0,21.1,42.8857,train
669,P4564,2025-06-03 00:00:00,27.72,111.63,185.0,娄底市,芙蓉,涟源市,22.2,95,988.7,20.0,44.052,train
671,P4841,2025-06-03 00:00:00,27.72,112.34,57.0,湘潭市,潭市,湘乡市,22.73,92,999.9,20.9,49.4635,train
672,P5761,2025-06-03 00:00:00,27.72,113.32,51.0,株洲市,油田,醴陵市,23.84,93,1001.9,21.5,43.4497,train
673,P3778,2025-06-03 00:00:00,27.73,110.41,121.0,怀化市,黄溪口,辰溪县,22.51,100,992.3,19.4,49.3009,train
674,P4639,2025-06-03 00:00:00,27.73,112.0,151.5,娄底市,市气象局,娄星区,24.61,96,991.1,21.5,50.385,train
675,P4879,2025-06-03 00:00:00,27.73,112.72,40.5,湘潭市,石潭,湘潭县,21.99,89,1002.5,20.9,44.9409,train
676,P5737,2025-06-03 00:00:00,27.73,113.5,103.0,株洲市,沩山,醴陵市,19.22,75,994.8,21.5,29.9715,train
677,P5738,2025-06-03 00:00:00,27.73,113.67,89.6,株洲市,浦口,醴陵市,26.11,100,998.2,21.8,46.1944,train
678,P4038,2025-06-03 00:00:00,27.74,110.53,566.3,怀化市,统溪河,溆浦县,21.55,100,945.0,18.7,42.9664,train
679,P5739,2025-06-03 00:00:00,27.74,113.05,117.0,株洲市,竹溪,天元区,21.9,92,995.1,20.3,49.8097,train
681,P3811,2025-06-03 00:00:00,27.75,110.14,213.0,怀化市,肖家溪,辰溪县,22.1,100,988.0,19.1,45.5579,train
682,P4481,2025-06-03 00:00:00,27.75,110.89,851.1,娄底市,大桥,新化县,15.49,77,913.8,17.6,34.4068,train
683,57761,2025-06-03 00:00:00,27.75,111.29,215.4,娄底市,新化,新化县,20.36,85,984.4,20.4,43.6,train
684,P4627,2025-06-03 00:00:00,27.75,112.02,112.5,娄底市,乐坪,娄星区,21.63,87,993.5,21.0,49.2805,train
685,57772,2025-06-03 00:00:00,27.75,112.51,86.9,湘潭市,湘乡,湘乡市,22.55,93,998.5,20.6,45.8,train
